geo,Name,TIME_PERIOD,GHGperGDP,PriceAdjOil,GDPperCap,OilCperGDP,GDPgrowth,OilDep,SRE,PosSupplyShock,NegSupplyShock,GHG,GDP,Pop,OilCons
LT,Lithuania,1996,832.3878237890278,30.2,5230.279070209351,265.42979074905224,5.158464317470834,91.155,11.5,1,0,15680000,18837.373099266,3601600,5000000
LT,Lithuania,1997,771.9478597381242,28.56,5706.794697321353,245.0628126152775,8.310921561872687,94.869,11.6,0,0,15750000,20402.9324018633,3575200,5000000
LT,Lithuania,1998,500.2689139017934,19.2,6178.1777817921275,182.41345994595932,7.475758724330237,88.699,12.9,1,1,10970000,21928.206400914798,3549300,4000000
LT,Lithuania,1999,431.3152329151754,27.19,6151.1492882236535,138.38991430433435,-1.1415711562554154,86.608,15,0,1,9350000,21677.8803215578,3524200,3000000
LT,Lithuania,2000,403.48784502941623,44.3,6423.486755134105,133.45794212659854,3.6955254210778468,100.978,17.2,1,1,9070000,22478.9918995918,3499500,3000000
LT,Lithuania,2001,440.1571046781179,37.6,6899.232858846209,125.28190835240547,6.5261089024879055,75.44,17.6,0,1,10540000,23945.995391140597,3470820,3000000
LT,Lithuania,2002,469.4341853926532,38.46,7424.388355255077,156.47806179755108,6.751414575923778,76.469,17.9,0,1,12000000,25562.6888143281,3443070,4000000
LT,Lithuania,2003,467.03127978569677,40.55,8275.810717238794,141.52463023808994,10.565956988762073,89.443,18.1,1,1,13200000,28263.6315196211,3415210,4000000
LT,Lithuania,2004,570.0453991353364,48.64,8919.068544174079,166.00040743603273,6.569490117536009,94.759,18.1,1,1,17170000,30120.4079991594,3377080,5000000
LT,Lithuania,2005,522.3512614878422,65.99,9766.569953155786,154.0859178430213,7.732367603605158,93.445,17.5,1,0,16950000,32449.4286693601,3322500,5000000
LT,Lithuania,2006,553.1444951703575,77.06,10659.396950854642,172.14040306131457,7.414121335457221,97.953,17.5,0,0,19280000,34855.2686835691,3269910,6000000
LT,Lithuania,2007,464.79427715249307,80.23,11984.938130191409,129.10952143124806,11.107480141050132,95.085,17.1,0,1,18000000,38726.8107307062,3231290,5000000
LT,Lithuania,2008,480.6326024046128,99.98,12425.40198500652,150.98406358260087,2.614423033287403,92.806,18.3,1,0,19100000,39739.2933905074,3198230,6000000
LT,Lithuania,2009,484.89275012081225,66,10699.775926629412,147.74306828787695,-14.838608373598486,89.998,20.1,0,1,16410000.000000002,33842.5352738547,3162920,5000000
LT,Lithuania,2010,575.8493775330627,80.97,11106.95738660967,174.41172464403715,1.6512406532834973,98.667,21.5,0,0,19810000,34401.3569743984,3097280,6000000
LT,Lithuania,2011,452.04266324169055,104.36,12046.70149444933,137.06569534314448,6.039008160403628,91.549,22.7,0,0,16490000.000000002,36478.8577293719,3028120,5000000
LT,Lithuania,2012,398.3521506496523,106.34,12678.705416578989,131.99209763076615,3.8438647490633655,93.114,23.9,0,0,15090000,37881.0556824922,2987770,5000000
LT,Lithuania,2013,367.86955653911775,100.71,13262.329978059295,127.46692880773311,3.5500728427046866,93.369,26.3,0,0,14430000,39225.8607528062,2957690,5000000
LT,Lithuania,2014,360.71941988963175,90.31,13849.98595769364,123.11242999646134,3.5370098790162237,93.153,27.7,0,0,14650000,40613.2833227621,2932370,5000000
LT,Lithuania,2015,331.59944840404074,49.66,14263.964577349487,120.66937714848645,2.0245839546918845,100.712,29,0,0,13740000,41435.5333403883,2904910,5000000
LT,Lithuania,2016,313.0942370507811,41.31,14810.256942178277,94.16368031602438,2.5188282730715885,97.912,31.5,0,0,13300000,42479.223269264,2868230,4000000
LT,Lithuania,2017,385.11516618228325,52.43,15662.012865892448,121.90046291819048,4.282596951207655,94.995,33.8,0,1,17060000,44298.437189890195,2828400,5400000
LT,Lithuania,2018,322.35368983625403,67.89,16443.602896020046,102.02440015019488,3.9933103279533353,98.438,33.7,1,0,14850000,46067.411257316,2801540,4700000
LT,Lithuania,2019,337.0196822349973,63.35,17256.38962440604,107.84629831519912,4.665678381223469,100.828,33.5,0,1,16250000,48216.7685051379,2794140,5200000
LT,Lithuania,2020,242.50646137305665,40.99,17247.512837807462,76.7556806741069,-0.024612495291832646,102.673,31.7,0,0,11690000,48204.9011552597,2794890,3700000
NL,Netherlands,1995,1505.284424030442,25.66,33696.7569066939,439.6083979735136,0,85.772,1.3,0,0,784130000,520918.165020581,15459000,229000000
NL,Netherlands,1996,1522.2470864728464,30.2,34716.274840560465,443.2955047056942,3.4987421205791334,91.747,1.3,1,0,820710000,539143.748273904,15530000,239000000
NL,Netherlands,1997,1382.4048252540945,28.56,36031.23240432016,401.7895142717474,4.329053404525549,92.344,1.5,0,0,777580000,562483.5690638421,15611000,226000000
NL,Netherlands,1998,1313.3637345376226,19.2,37481.20817243579,380.4882003833775,4.6639171601525335,92.084,1.6,1,1,773200000,588717.336764449,15707000,224000000
NL,Netherlands,1999,1323.6114943432713,27.19,39106.605804153434,383.2758157507456,5.03404815181836,89.205,1.6,0,1,818460000,618353.650975274,15812000,237000000
NL,Netherlands,2000,1277.2514621723294,44.3,40455.70510754226,367.84246112651385,4.195642497869131,97.364,1.7,1,1,822930000,644297.559542718,15926000,237000000
NL,Netherlands,2001,1293.3608939920066,37.6,41087.50307739412,373.12862662370543,2.3269550869925326,93.762,1.8,0,1,852700000,659290.074379866,16046000,246000000
NL,Netherlands,2002,1343.408086531701,38.46,40914.14562051006,385.9411257808339,0.21727359494959397,90.819,1.9,0,1,887620000,660722.537625617,16149000,255000000
NL,Netherlands,2003,1273.303848884775,40.55,40785.881365343914,362.6742190721046,0.15564589801697487,91.843,1.9,1,1,842610000,661750.9251527049,16225000,240000000
NL,Netherlands,2004,1263.605399129066,48.64,41449.841652152376,360.060638596094,1.9849457142215392,95.165,2.2,1,1,852790000,674886.3217803449,16282000,243000000
NL,Netherlands,2005,1335.942194993494,65.99,42201.43407541881,383.3156607741359,2.050876108138824,96.211,2.7,1,0,920100000,688727.4041108349,16320000,264000000
NL,Netherlands,2006,1347.6400052768427,77.06,43592.57209660308,388.73691159004187,3.4609889541150154,96.069,3.1,0,0,960280000,712564.183491074,16346000,277000000
NL,Netherlands,2007,1373.9977004702753,80.23,45137.840800474914,405.7079824223254,3.772842520738737,92.365,3.7,0,1,1016000000,739448.10799338,16382000,300000000
NL,Netherlands,2008,1374.1029286306214,99.98,45938.01131241001,406.35527254736957,2.170324851336098,97.65,3.9,1,0,1038130000,755496.534043895,16446000,307000000
NL,Netherlands,2009,1442.3874519980639,66,44028.63599453968,428.6931155915599,-3.6668839373582576,97.861,4.4,0,1,1049760000,727793.352989741,16530000,312000000
NL,Netherlands,2010,1601.660661499421,80.97,44391.55706456744,474.53398417444515,1.3427393363655413,94.222,3.9,0,0,1181330000,737565.720627788,16615000,350000000
NL,Netherlands,2011,1584.0177437205193,104.36,44869.51184678818,472.6259071483293,1.5511893124464784,92.251,4.7,0,0,1186440000,749006.7612584351,16693000,354000000
NL,Netherlands,2012,1475.7260636026524,106.34,44242.87318396425,439.7742990789848,-1.0303539914843656,97.903,4.9,0,0,1093940000,741289.340197321,16755000,326000000
NL,Netherlands,2013,1560.3295732807296,100.71,44056.43684006611,467.3627081808704,-0.13017528844987641,95.284,4.9,0,0,1155150000,740324.364660471,16804000,346000000
NL,Netherlands,2014,1325.1034909888317,90.31,44521.91565821862,400.87253966213893,1.4233953951007599,91.347,5.5,0,0,994970000,750862.1075758571,16865000,301000000
NL,Netherlands,2015,1444.5654840670518,49.66,45193.197794237014,429.7945441912061,1.959169721057178,101.492,5.8,0,0,1105920000,765572.770634375,16940000,329039000
NL,Netherlands,2016,1317.015981065581,41.31,45939.63206572502,389.75681751058784,2.1917137192612364,94.874,5.6,0,0,1030370000,782351.934079297,17030000,304927000
NL,Netherlands,2017,1239.682607374921,52.43,46998.15750336168,366.41619645755213,2.910902513150011,89.359,6.4,0,1,998100000,805125.436190089,17131000,295011000
NL,Netherlands,2018,1205.459651359633,67.89,47825.775542308205,358.21976097079113,2.36091509478509,92.9,7.4,1,0,993460000,824133.7641450551,17232000,295221000
NL,Netherlands,2019,1091.091380415792,63.35,48443.380142224385,324.0450593573571,1.9555884157405004,100.998,8.6,0,1,916790000,840250.4285668819,17345000,272279000
NL,Netherlands,2020,866.1615724358093,40.99,46301.89151414803,255.0180957617472,-3.8860839181961544,100.435,10.8,0,0,699510000,807597.59178977,17442000,205952000
NO,Norway,1995,9371.191919196855,25.66,58383.03279905139,2491.2409699276723,0,-1564.466,60,0,0,2384890000,254491.63997106501,4359000,634000000
NO,Norway,1996,9244.656359460923,30.2,61010.58718403082,2379.4613653761453,5.027961815810069,-1713.806,57.9,1,0,2470980000,267287.382453239,4381000,636000000
NO,Norway,1997,9609.10247958745,28.56,63884.753356338246,2409.2760236824884,5.284557748962251,-1654.888,58.8,0,0,2704120000,281412.33853467,4405000,678000000
NO,Norway,1998,9551.112889666798,19.2,65204.77363317197,2613.158846505902,2.6686866229889223,-1575.32,59.5,1,1,2759530000,288922.35196858505,4431000,755000000
NO,Norway,1999,9677.732429426524,27.19,66093.44674770058,2926.326829100783,2.0720471707588386,-1483.34,59.4,0,1,2854050000,294908.95938824,4462000,863000000
NO,Norway,2000,7688.691802265463,44.3,67846.0983142269,2307.2114196287307,3.3189456709816456,-1598.987,60.2,1,1,2342720000,304696.827529193,4491000,703000000
NO,Norway,2001,7046.344238527729,37.6,68895.72628785268,2215.467504652596,2.067130460546235,-1746.682,59.6,0,1,2191380000,310995.308463367,4514000,689000000
NO,Norway,2002,6899.752035359906,38.46,69475.41782929286,2159.9885701519734,1.3775570014647431,-1637.971,59.5,0,1,2175350000,315279.446109331,4538000,681000000
NO,Norway,2003,7935.623380570363,40.55,69717.09774455312,2356.5745434426044,0.9449093911186778,-1345.487,56.2,1,1,2525580000,318258.551203885,4565000,750000000
NO,Norway,2004,7445.577318686549,48.64,72089.6003635185,2286.7641871369174,4.0146269808180985,-1114.6,56.9,1,1,2464750000,331035.44486927695,4592000,757000000
NO,Norway,2005,6965.350544870074,65.99,73528.88298531862,2371.1180683135376,2.685084425131891,-967.907,58.6,1,0,2367690000,339924.026041128,4623000,806000000
NO,Norway,2006,7302.623071795198,77.06,74724.5845574999,2377.3204413889944,2.461509614023772,-858.789,57,0,0,2543440000,348291.288622507,4661000,828000000
NO,Norway,2007,7320.322168806314,80.23,76118.17974560012,2335.1155361450074,2.9140033446326465,-1031.753,57.4,0,1,2623900000,358440.508422031,4709000,837000000
NO,Norway,2008,6855.163876469259,99.98,75538.57031791296,2179.539022939708,0.4819195412322535,-817.782,58.5,1,0,2469010000,360167.903275809,4768000,785000000
NO,Norway,2009,6835.535882965596,66,73137.15726604659,2194.35263850447,-1.9403646950512157,-752.495,56.7,0,1,2414170000,353179.332437739,4829000,775000000
NO,Norway,2010,7924.760176433031,80.97,72808.14826991185,3518.8459069278983,0.7870518454955255,-689.53,56.7,0,0,2820890000,355959.036891599,4889000,1252565000
NO,Norway,2011,8034.655258395416,104.36,72661.96637146012,3449.3448582382007,1.1056560273370717,-805.55,56.7,0,0,2891630000,359894.71943784197,4953000,1241401000
NO,Norway,2012,8051.1471756990895,106.34,73655.41169864315,3389.6906123164167,2.7179592667898165,-682.553,57.7,0,0,2976320000,369676.51131549,5019000,1253089000
NO,Norway,2013,8134.307738490764,100.71,73510.4586815559,3229.973194048318,1.0161908240927051,-566.435,57.2,0,0,3037620000,373433.13010230404,5080000,1206179000
NO,Norway,2014,8093.884716489235,90.31,74183.67403798326,3136.4495385503133,2.048131998551023,-733.205,56.3,0,0,3084430000,381081.53353312,5137000,1195243000
NO,Norway,2015,7445.289652394137,49.66,74789.8867525106,3058.332882614216,1.8573397264328146,-1258.622,57.3,0,0,2889960000,388159.51224553003,5190000,1187121000
NO,Norway,2016,6931.105565276682,41.31,74996.27581264458,2943.196821700553,1.1647242349730755,-864.584,58.4,0,0,2721710000,392680.500155007,5236000,1155736000
NO,Norway,2017,6896.022060150757,52.43,76246.94928745367,2890.7719858491587,2.4637462851012586,-721.198,59.5,0,1,2774650000,402355.151389893,5277000,1163117000
NO,Norway,2018,6633.753227950211,67.89,76372.43974347327,2932.3296785983,0.8289314840174711,-704.137,59.7,1,0,2691250000,405690.39991733,5312000,1189618000
NO,Norway,2019,7054.100430863329,63.35,76710.79533865314,2950.883526749789,1.1237469643639604,-748.468,60.6,0,1,2893940000,410249.333471117,5348000,1210598000
NO,Norway,2020,6952.989554402343,40.99,75293.85429345547,2924.013585186271,-1.2781717845226355,-911.281,61.3,0,0,2816000000,405005.642244497,5379000,1184242000
PL,Poland,1995,423.19225912501446,25.66,5675.502843519817,78.25811383797722,0,96.008,6.3,0,0,91930000,217229.87133572102,38275000,17000000
PL,Poland,1996,382.1882786201347,30.2,6020.388548051085,69.40990304111415,6.11554281136402,97.529,5.9,1,0,88100000,230514.65711632802,38289000,16000000
PL,Poland,1997,245.94450907172435,28.56,6408.141503452209,61.129538294546236,6.4490030785166,99.829,6,0,0,60350000,245380.554450192,38292000,15000000
PL,Poland,1998,168.47928214612236,19.2,6706.913483244854,35.0511682689575,4.640514961696101,98.444,6.5,1,1,43260000,256767.475792546,38284000,9000000
PL,Poland,1999,132.33118677432685,27.19,7021.680797003919,26.04944621541867,4.65489185182112,95.931,6.4,0,1,35560000,268719.72410134,38270000,7000000
PL,Poland,2000,113.81755369219694,44.3,7344.625457727179,21.35413765332025,4.5609854097829,99.708,6.9,1,1,31980000,280975.99151081097,38256000,6000000
PL,Poland,2001,109.8019429932241,37.6,7438.034810377977,21.088721445561607,1.2585694606654518,93.435,7.3,0,1,31240000,284512.269531768,38251000,6000000
PL,Poland,2002,96.34709490881417,38.46,7593.234716337702,17.223291903613546,2.035863041262713,96.561,7.5,0,1,27970000,290304.549675023,38232000,5000000
PL,Poland,2003,130.1668438423219,40.55,7866.488769026364,23.297568573159122,3.4983912134025914,98.503,7.3,1,1,39110000,300460.538532962,38195000,7000000
PL,Poland,2004,87.78436629798806,48.64,8261.70822843963,19.021531158827315,4.982844569860404,96.386,7.3,1,1,27690000,315432.020161825,38180000,6000000
PL,Poland,2005,70.7211197041076,65.99,8555.690349561935,15.314231204873884,3.5068346143593936,98.492,7.2,1,0,23090000,326493.699429633,38161000,5000000
PL,Poland,2006,80.60339158229182,77.06,9087.15707726445,17.31544394893487,6.131136458554943,100.597,7.2,0,0,27930000,346511.473670248,38132000,6000000
PL,Poland,2007,61.97091198510304,80.23,9732.933712686483,13.477797299935414,7.061534633567586,105.509,7.3,0,1,22990000,370980.501392758,38116000,5000000
PL,Poland,2008,59.70587670127319,99.98,10141.715105100588,12.934548678785353,4.199981264449322,97.351,8,1,0,23080000,386561.612946014,38116000,5000000
PL,Poland,2009,35.068322284977526,66,10329.489626682456,7.546984709822997,2.8321840531889424,99.831,8.8,0,1,13940000,397509.74930362095,38483000,3000000
PL,Poland,2010,27.88536397503606,80.97,10623.237068775034,7.331822254610708,2.9346381805284665,98.203,9.5,0,0,11410000,409175.222178008,38517000,3000000
PL,Poland,2011,27.128480220423207,104.36,11156.273831973655,6.979883418633758,5.042187882929404,96.829,10.4,0,0,11660000,429806.605650617,38526000,3000000
PL,Poland,2012,25.982472551819196,106.34,11326.311050911248,6.873669987253756,1.5452215712561137,96.625,10.9,0,0,11340000,436448.070035814,38534000,3000000
PL,Poland,2013,28.487925206248708,100.71,11432.82159064142,6.815293111542752,0.8565570806064488,93.539,11.4,0,0,12540000,440186.496882876,38502000,3000000
PL,Poland,2014,24.52544735798909,90.31,11877.046826274374,6.563456028007786,3.8369584935180483,95.451,11.6,0,0,11210000,457076.27006234304,38484000,3000000
PL,Poland,2015,24.250107452385926,49.66,12407.002677655104,4.191894114500593,4.383298635072716,99.497,11.9,0,0,11570000,477111.287969227,38455000,2000000
PL,Poland,2016,44.74730083188005,41.31,12782.752024462956,4.071637928287538,2.9535088416771864,94.957,11.3,0,0,21980000,491202.81204403803,38427000,2000000
PL,Poland,2017,42.19182786176632,52.43,13441.53669531901,8.841114548729923,5.140017574094309,98.598,11.1,0,1,21790000,516450.722907547,38422000,4566000
PL,Poland,2018,21.14575272727271,67.89,14244.00060046492,3.6059265454545426,5.945208477055124,98.77,15.1,1,0,11570000,547154.795065659,38413000,1973000
PL,Poland,2019,17.182758423808224,63.35,14888.321709068072,3.202082272461207,4.449987878787784,97.333,15.6,0,1,9820000,571503.117124287,38386000,1830000
PL,Poland,2020,27.662771708619097,40.99,14599.737965108776,1.7983480381264962,-2.0200707335764694,96.861,16.1,0,0,15490000,559958.349913782,38354000,1006999.9999999999
PT,Portugal,1995,1449.3712755426013,25.66,15788.94531124414,290.58175852057036,0,100.554,23.7,0,0,229440000,158303.12347959602,10026200,46000000
PT,Portugal,1996,1463.28552137105,30.2,16281.009950866663,280.74380206484943,3.504247069165373,98.643,25.4,1,0,239760000,163850.456044527,10063900,46000000
PT,Portugal,1997,1452.403337328966,28.56,16921.683443373826,257.21773734141476,4.400867753812918,100.489,24.6,0,0,248450000,171061.297929066,10109000,44000000
PT,Portugal,1998,1416.1741335979993,19.2,17645.898879874803,256.57349407447015,4.807962975733106,99.955,22.4,1,1,253900000,179285.861799304,10160200,46000000
PT,Portugal,1999,1226.2614299348638,27.19,18231.88972474613,203.983253097202,3.906577440025554,101.571,19,0,1,228440000,186289.802829511,10217800,38000000
PT,Portugal,2000,1051.3500533732617,44.3,18795.02749488061,222.33832830890796,3.816178063469835,99.384,20.1,1,1,203330000,193398.953419572,10289900,43000000
PT,Portugal,2001,996.3582745068592,37.6,19025.736082068575,248.53164045426644,1.9436722958499628,102.833,20.8,0,1,196440000,197157.995297652,10362700,49000000
PT,Portugal,2002,1036.702950432648,38.46,19067.71216257937,442.9279003644853,0.7709240242909423,96.235,18.3,0,1,205970000,198677.933649212,10419600,88000000
PT,Portugal,2003,1053.9087035144717,40.55,18819.481524796436,325.1550184387109,-0.9305211926228198,103.09,22.1,1,1,207440000,196829.19337154098,10458800,64000000
PT,Portugal,2004,1056.800876483379,48.64,19110.24975296655,124.78166491325968,1.7887356815709385,97.866,19.9,1,1,211730000,200349.947385126,10483900,25000000
PT,Portugal,2005,1045.8784974819566,65.99,19224.089559887656,84.1932685727496,0.7818482159273671,102.342,18.1,1,0,211180000,201916.37987436802,10503300,17000000
PT,Portugal,2006,1029.690455640843,77.06,19501.210767120116,97.46703162864718,1.625034176296921,99.083,22.3,0,0,211290000,205197.59005486802,10522300,20000000
PT,Portugal,2007,1004.9869914316606,80.23,19950.775972709474,613.2897577685047,2.5065796455176077,98.061,23.2,0,1,211390000,210341.031080276,10543000,129000000
PT,Portugal,2008,1021.9771750645161,99.98,19985.65479509348,668.2067316675019,0.31924792506304145,102.965,23.2,1,0,215650000,211012.540457556,10558200,141000000
PT,Portugal,2009,1117.967422712019,66,19343.366075358907,983.2477989197331,-3.122079420333373,99.309,24.9,0,1,228540000,204424.561357608,10568200,201000000
PT,Portugal,2010,1112.2400056817498,80.97,19670.361068633323,601.0288808154017,1.7376254759060556,97.538,27.8,0,0,231320000,207976.694614767,10573100,125000000
PT,Portugal,2011,1005.0914041604135,104.36,19365.1082792324,586.9432502761673,-1.6961647806150586,100.829,27.2,0,0,205490000,204449.067168824,10557600,120000000
PT,Portugal,2012,1170.3561343417523,106.34,18655.035591317952,616.8623611767741,-4.057293607695608,99.18,25.5,0,0,229570000,196153.96823559,10514800,121000000
PT,Portugal,2013,1295.9483562287687,100.71,18584.545159246554,643.1888530477095,-0.9226446745279899,97.143,30.2,0,0,251859999.99999997,194344.164093789,10457300,125000000
PT,Portugal,2014,1357.3867866123614,90.31,18832.98302237273,449.2460687573349,0.792190301875503,97.379,30.5,0,0,265890000.00000003,195883.739714001,10401100,88000000
PT,Portugal,2015,1431.6373850752432,49.66,19250.061934663692,501.5194370753322,1.792046045559582,101.719,27.2,0,0,285460000,199394.06652544,10358100,100000000
PT,Portugal,2016,1300.0145474197247,41.31,19700.818418346906,560.4146659324962,2.019485395613428,98.712,29,0,0,264450000.00000003,203420.80057864098,10325500,114000000
PT,Portugal,2017,1285.8493542074186,52.43,20441.485804108328,477.36100536081716,3.506345284812021,100.202,24.4,0,1,270740000,210553.43622805702,10300300,100510000
PT,Portugal,2018,1225.013079406943,67.89,21057.662526711236,484.3114699755758,2.8493259343618025,103.935,27.5,1,0,265280000.00000003,216552.789892193,10283800,104879000
PT,Portugal,2019,1224.5326675753124,63.35,21617.333866173452,405.3158607754974,2.682759921180975,98.141,28.2,0,1,272290000,222362.38134762,10286300,90127000
PT,Portugal,2020,998.2091914139177,40.99,19802.192374795235,316.58346238254217,-8.300516541177764,97.558,31.2,0,0,203540000,203905.155102504,10297100,64553000
RO,Romania,1995,3175.2274471037995,25.66,4570.854107421338,1003.170467521706,0,49.746,8.6,0,0,329180000,103671.313467718,22680950,104000000
RO,Romania,1996,4439.092026124734,30.2,4764.874831977935,1401.7501326770423,3.9077020881620124,47.969,11.9,1,0,478190000,107722.47954892101,22607620,151000000
RO,Romania,1997,10688.694971100447,28.56,4546.228473728828,3365.888173414679,-4.849062737969925,55.051,15.8,0,0,1095580000,102498.948932697,22545930,345000000
RO,Romania,1998,7019.429860392431,19.2,4462.485203576266,2210.7499560309834,-2.0298129057178356,45.287,16.3,1,1,704880000,100418.41203903599,22502800,222000000
RO,Romania,1999,7012.08287189753,27.19,4454.541199069998,2209.1124815597573,-0.3766607057587839,35.124,17.7,0,1,701490000,100040.175339538,22458020,221000000
RO,Romania,2000,3592.695398066483,44.3,4568.819619683391,1112.1687812403711,2.4612634592273346,34.446,16.4,1,1,368260000,102502.427619717,22435210,114000000
RO,Romania,2001,3104.46405766556,37.6,4812.980493439154,964.2920434777441,5.218136256736956,46.681,13.4,0,1,334820000,107851.143959377,22408390,104000000
RO,Romania,2002,2933.460249041972,38.46,5259.413303432726,921.0373965355154,5.702991650436949,33.72,14.4,0,1,334420000,114001.88569428101,21675780,105000000
RO,Romania,2003,1918.302844370417,40.55,5407.844483822471,599.9785492423448,2.34114732919535,32.218,15.7,1,1,223810000,116670.837796445,21574370,70000000
RO,Romania,2004,1039.294453298495,48.64,6005.887819513003,325.9922855753308,10.428113018097928,46.775,17.3,1,1,133899999.99999999,128837.40462102,21451850,42000000
RO,Romania,2005,959.6466015031706,65.99,6325.225738184503,304.0376374440151,4.668148050848553,38.605,18.5,1,0,129410000,134851.7254136,21319670,41000000
RO,Romania,2006,867.044986020135,77.06,6873.66396601701,274.5768303444335,8.028811075991678,43.742,17.4,0,0,126310000,145678.715679773,21193750,40000000
RO,Romania,2007,1702.9534741311622,80.23,7480.581502038214,531.3127780809926,7.233807743627818,51.563,18.2,0,1,266030000,156216.83389543399,20882980,83000000
RO,Romania,2008,1398.3641622621087,99.98,8314.242456025046,445.0777968503236,9.307467170773972,52.157,20.4,1,0,238780000,170756.664425474,20537850,76000000
RO,Romania,2009,1071.061019977514,66,7921.238298533443,334.70656874297316,-5.517394408054799,52.1,22.2,0,1,172800000,161335.345771082,20367440,54000000
RO,Romania,2010,1191.295690165841,80.97,7657.56923213036,374.09393627297663,-3.9012362801860214,52.622,24.1,0,0,184700000,155041.272729097,20246800,58000000
RO,Romania,2011,985.2841654250473,104.36,8042.8507255378045,314.72812499484786,4.517086964339455,47.394,21.1,0,0,159660000,162044.62184888902,20147660,51000000
RO,Romania,2012,817.3695514854192,106.34,8233.424121895865,254.2927493510193,1.9249932624069814,52.173,21.5,0,0,135000000,165163.969901573,20060180,42000000
RO,Romania,2013,909.3058009997874,100.71,8285.177916152836,247.56981101660986,0.2699638786339065,47.653,23.1,0,0,150590000,165609.85296082502,19988690,41000000
RO,Romania,2014,676.7223085661059,90.31,8657.873100295034,214.5747314846681,4.120674963198151,54.945,24.3,0,0,116690000,172434.096708371,19916450,37000000
RO,Romania,2015,762.1263810242644,49.66,8973.950132237613,241.73072496897078,3.1605038704108184,54.243,23.7,0,0,135570000,177883.883008747,19822250,43000000
RO,Romania,2016,693.0758123215548,41.31,9284.639061458296,218.61866172117493,2.857546056888157,57.326,24.4,0,0,126810000,182966.996893503,19706420,40000000
RO,Romania,2017,641.3290546337142,52.43,10103.843513573416,201.3144834145984,8.196506503095769,61.289,23.4,0,1,126959999.99999999,197963.898692398,19592930,39853000
RO,Romania,2018,608.4826062574673,67.89,10772.988273329487,189.67201315629728,6.0290190412825675,63.128,23,1,0,127720000,209899.17983942802,19483840,39812000
RO,Romania,2019,632.3773367069797,63.35,11239.7831274444,197.1448389189877,3.8531638334819105,65.367,23.5,0,1,137850000,217986.939123776,19394230,42975000
RO,Romania,2020,629.8981717366921,40.99,10881.507845845012,196.5562335229474,-3.6775107912181513,64.642,24.1,0,0,132259999.99999999,209970.445914053,19296080,41271000
SE,Sweden,1995,1635.9703849694802,25.66,34648.27200166423,340.05060566180185,0,95.345,33.9,0,0,500340000,305836.83213149,8826900,104000000
SE,Sweden,1996,1634.8996186344718,30.2,35139.395042418844,251.07237552615385,1.5794564064991967,102.623,31.4,1,0,507910000,310667.391570025,8841000,78000000
SE,Sweden,1997,1613.3962723103848,28.56,36197.47871308814,312.29845385590664,3.070526592963611,100.126,35.5,0,0,516619999.99999994,320206.516443849,8846100,100000000
SE,Sweden,1998,1570.9254812443664,19.2,37737.35142078759,389.2060615611817,4.3118363532626915,103.854,35.5,1,1,524710000,334013.297425391,8851000,130000000
SE,Sweden,1999,1529.841557581692,27.19,39309.48161882726,399.1964867068186,4.247184143675528,94.805,34.6,0,1,532690000,348199.45723140996,8857900,139000000
SE,Sweden,2000,1483.7065386981985,44.3,41117.194140246844,424.8951750544495,4.766348871487253,100.758,39.8,1,1,541250000,364795.858131684,8872100,155000000
SE,Sweden,2001,1430.325592010197,37.6,41601.120622045186,418.82432229111816,1.4494986179698393,104.25,37.4,0,1,529340000.00000006,370083.569053714,8896000,155000000
SE,Sweden,2002,1417.9273682791702,38.46,42376.920216235514,388.6688355654472,2.196921062174463,91.513,35.9,0,1,536280000,378214.012929902,8925000,147000000
SE,Sweden,2003,1474.8157142571183,40.55,43195.06600150275,449.670453285096,2.3098105903281576,105.082,34.6,1,1,570680000,386950.040254662,8958200,174000000
SE,Sweden,2004,1418.6903678023984,48.64,44891.477943820646,369.0571517407639,4.336856153844739,98.095,35.5,1,1,572770000,403731.506887751,8993500,149000000
SE,Sweden,2005,1382.6553907222808,65.99,45990.23171426929,338.37226573221415,2.858803239902695,103.881,39.3,1,0,574180000,415273.396287166,9029600,140517000
SE,Sweden,2006,1379.267012948305,77.06,47864.837220054294,325.2877974655656,4.662773551751226,99.409,40.1,0,0,599480000,434636.654376703,9080500,141382000
SE,Sweden,2007,1338.501738388461,80.23,49145.206577603305,307.59493727128347,3.439221776000595,99.132,41.8,0,1,601770000,449584.77284050704,9148090,138290000
SE,Sweden,2008,1347.1069264110247,99.98,48544.1000982214,304.8513408843672,-0.45055925674325936,102.651,43.2,1,0,602910000,447559.127029566,9219640,136439000
SE,Sweden,2009,1450.4736872929898,66,46043.50570352573,325.17704789843805,-4.339790574529348,101.663,45.7,0,1,621000000,428135.99821929104,9298510,139220000
SE,Sweden,2010,1469.5148063159197,80.97,48369.889409847274,331.96352701632577,5.952107007555932,93.662,44.7,0,0,666600000,453619.110971171,9378130,150585000
SE,Sweden,2011,1462.1873323409643,104.36,49539.98833593952,328.8773272583986,3.1953332348894854,98.623,45.4,0,0,684470000,468113.75318384304,9449210,153952000
SE,Sweden,2012,1391.2890072193547,106.34,48885.5689594782,304.6073045816016,-0.5883045689908347,95.509,48.3,0,0,647450000,465359.818585788,9519370,141752000
SE,Sweden,2013,1408.4475651032246,100.71,49048.813640974106,316.0416854718825,1.1877757159061624,100.436,47.3,0,0,663220000,470887.249502535,9600380,148820000
